Season,Name,Tm,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,playerId
2021,"Jose Rondon","STL",10,11,8,1,1,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0.125,14140
2021,"Daniel Robertson","MIL",17,23,19,3,1,1,0,1,1,1,3,0,10,1,0,0,0,0,0,0.15789474,14145
2021,"Byron Buxton","MIN",15,38,38,14,7,5,0,2,2,2,0,0,10,0,0,0,0,0,0,0.36842105,14161
2021,"Carlos Correa","HOU",57,133,110,32,21,8,0,3,3,14,21,1,21,1,1,0,3,0,0,0.29090909,14162
2021,"Jorge Soler","KCR",41,85,72,14,10,3,0,1,1,3,11,0,24,1,0,0,0,0,0,0.19444444,14221
2021,"Mitch Haniger","SEA",50,119,111,32,18,5,0,9,9,19,7,0,30,0,1,0,2,0,0,0.28828829,14274
2021,"Frankie Montas","OAK",1,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,14309
2021,"Wilmer Difo","PIT",23,27,26,6,3,3,0,0,0,0,1,0,8,0,0,0,0,0,0,0.23076923,14320
2021,"Anthony Alford","PIT",3,6,4,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,14329
2021,"Lewis Brinson","MIA",16,26,26,5,3,1,0,1,1,3,0,0,10,0,0,0,1,0,0,0.19230769,14352
2021,"Harold Ramirez","CLE",39,81,74,22,12,8,0,2,2,8,6,0,12,1,0,0,1,0,0,0.2972973,14387
2021,"Hyun Jin Ryu","TOR",1,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,14444
2021,"Scott Heineman","CIN",16,28,25,3,1,0,0,2,2,3,3,0,11,0,0,0,1,0,0,0.12,14453
2021,"Renato Nunez","DET",2,5,4,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,14503
2021,"Luis Marte","MIA",1,3,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,14515
2021,"Pedro Severino","BAL",38,88,79,23,19,1,0,3,3,10,9,0,20,0,0,0,2,0,0,0.29113924,14523
2021,"Anthony Santander","BAL",39,73,69,18,11,7,0,0,0,4,3,0,25,1,0,0,2,0,0,0.26086957,14551
2021,"Wyatt Mathisen","ARI",14,21,19,2,2,0,0,0,0,4,1,0,8,1,0,0,0,0,0,0.10526316,14555
2021,"Max Moroff","STL",1,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,14556
2021,"Franmil Reyes","CLE",34,76,67,15,8,4,0,3,3,10,8,2,19,1,0,0,2,0,0,0.2238806,14566
2021,"David Bote","CHC",30,47,41,8,5,2,0,1,1,9,5,0,13,0,1,0,1,0,0,0.19512195,14593
2021,"Webster Rivas","SDP",9,21,17,6,5,1,0,0,0,0,4,0,3,0,0,0,0,0,0,0.35294118,14636
2021,"Chi Chi Gonzalez","COL",5,7,6,1,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0.16666667,14663
2021,"Duane Underwood Jr.","PIT",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14677
2021,"Manuel Margot","TBR",59,133,120,32,22,6,1,3,3,17,13,1,15,0,0,0,1,0,0,0.26666667,14712
2021,"Yu Chang","CLE",33,75,70,10,6,4,0,0,0,5,4,0,24,0,1,0,1,0,0,0.14285714,14773
2021,"Luke Voit","NYY",20,45,39,10,9,0,1,0,0,4,6,0,10,0,0,0,3,0,0,0.25641026,14811
2021,"Kyle Farmer","CIN",35,58,52,14,10,1,0,3,3,5,4,0,10,2,0,0,1,0,0,0.26923077,14813
2021,"JaCoby Jones","DET",19,43,40,6,6,0,0,0,0,4,3,0,16,0,0,0,0,0,0,0.15,14818
2021,"Michael Lorenzen","CIN",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14843
2021,"Caleb Smith","ARI",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14875
2021,"Pat Valaika","BAL",37,73,66,15,12,2,0,1,1,7,6,0,14,0,1,0,1,0,0,0.22727273,14885
2021,"Jon Gray","COL",4,5,4,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,14916
2021,"Andrew Knapp","PHI",21,43,41,5,4,1,0,0,0,2,2,0,17,0,0,0,0,0,0,0.12195122,14942
2021,"Johan Camargo","ATL",4,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,14950
2021,"Victor Caratini","SDP",33,52,50,15,13,1,0,1,1,8,2,1,16,0,0,0,1,0,0,0.3,14968
2021,"Chad Kuhl","PIT",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14975
2021,"German Marquez","COL",6,8,7,2,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0.28571429,15038
2021,"Austin Voth","WSN",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15047
2021,"Yency Almonte","COL",2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,15068
2021,"Kyle McGowin","WSN",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15071
2021,"Adam Engel","CHW",9,23,22,6,4,0,0,2,2,3,0,0,3,1,0,0,1,0,0,0.27272727,15082
2021,"Jonathan Davis","TOR",20,35,27,4,2,1,0,1,1,2,5,0,8,2,1,0,0,0,0,0.14814815,15104
2021,"Hunter Dozier","KCR",42,73,68,10,3,5,0,2,2,3,5,0,23,0,0,0,1,0,0,0.14705882,15117
2021,"Tim Locastro","2 Tms",26,57,49,9,4,3,0,2,2,5,2,0,12,6,0,0,1,0,0,0.18367347,15124
2021,"Trey Mancini","BAL",60,127,112,31,16,6,1,8,8,30,14,1,24,0,1,0,3,0,0,0.27678571,15149
2021,"Mitch Garver","MIN",29,63,57,11,3,3,0,5,5,8,6,0,23,0,0,0,3,0,0,0.19298246,15161
2021,"Tim Anderson","CHW",40,91,87,25,19,4,0,2,2,5,4,1,24,0,0,0,2,0,0,0.28735632,15172
2021,"Chad Pinder","OAK",32,66,60,17,11,4,0,2,2,9,5,0,13,1,0,0,1,0,0,0.28333333,15191
2021,"Austin Wynns","BAL",7,14,14,4,3,0,0,1,1,4,0,0,4,0,0,0,2,0,0,0.28571429,15271
2021,"Garrett Cooper","MIA",33,71,64,22,16,2,0,4,4,11,6,0,20,1,0,0,1,0,0,0.34375,15279
2021,"Frank Schwindel","OAK",8,12,12,2,1,0,0,1,1,2,0,0,4,0,0,0,0,0,0,0.16666667,15351
2021,"Jack Mayfield","2 Tms",11,29,27,5,3,1,0,1,1,3,2,0,8,0,0,0,1,0,0,0.18518519,15402
2021,"Kris Bryant","CHC",41,81,72,24,12,5,0,7,7,16,9,0,22,0,0,0,2,0,0,0.33333333,15429
2021,"Hunter Renfroe","BOS",53,110,91,28,18,5,0,5,5,17,17,0,22,1,1,0,2,0,0,0.30769231,15464
2021,"Lucas Giolito","CHW",1,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,15474
2021,"Aristides Aquino","CIN",20,34,27,6,3,0,0,3,3,4,7,1,11,0,0,0,0,0,0,0.22222222,15482
2021,"Victor Reyes","DET",17,27,26,3,1,2,0,0,0,1,1,0,7,0,0,0,0,0,0,0.11538462,15487
2021,"Antonio Senzatela","COL",3,6,4,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,15488
2021,"Amed Rosario","CLE",49,113,107,31,20,6,2,3,3,11,6,0,22,0,0,0,4,0,0,0.28971963,15518
2021,"Joseph Odom","TBR",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15535
2021,"Willians Astudillo","MIN",18,34,31,9,8,1,0,0,0,3,2,0,3,0,1,0,0,0,0,0.29032258,15608
2021,"Aaron Judge","NYY",52,110,93,30,19,3,0,8,8,18,15,0,24,1,1,0,1,0,0,0.32258065,15640
2021,"Jose Abreu","CHW",46,95,88,23,10,4,1,8,8,22,3,0,22,4,0,0,3,0,0,0.26136364,15676
2021,"Luis Castillo","CIN",4,6,4,1,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0.25,15689
2021,"Tyler O'Neill","STL",26,45,40,8,2,5,0,1,1,4,4,0,16,0,1,0,0,0,0,0.2,15711
2021,"Yonathan Daza","COL",45,86,79,26,20,4,1,1,1,9,5,0,14,0,0,2,2,0,0,0.32911392,15794
2021,"Miguel Andujar","NYY",32,66,63,14,11,1,0,2,2,4,3,0,16,0,0,0,5,0,0,0.22222222,15878
2021,"Luis Torrens","SEA",31,62,58,14,5,2,1,6,6,9,4,1,13,0,0,0,0,0,0,0.24137931,15905
2021,"Aledmys Diaz","HOU",19,45,41,12,7,5,0,0,0,8,3,0,4,1,0,0,0,0,0,0.29268293,15937
2021,"Austin Nola","SDP",11,20,16,7,5,2,0,0,0,3,4,0,1,0,0,0,0,0,0,0.4375,15941
2021,"Ivan Castillo","SDP",2,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,15971
2021,"Clint Frazier","NYY",43,82,69,13,11,1,0,1,1,3,13,0,27,0,0,0,3,0,0,0.1884058,15983
2021,"Willy Adames","2 Tms",53,101,92,21,9,7,0,5,5,13,9,0,35,0,0,0,0,0,0,0.22826087,15986
2021,"Stevie Wilkerson","BAL",3,6,6,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.33333333,16041
2021,"Zach Thompson","MIA",2,3,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.33333333,16094
2021,"Taylor Gushue","CHC",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16098
2021,"Daniel Ponce de Leon","STL",1,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,16110
2021,"John Curtiss","MIA",3,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16128
2021,"Aaron Nola","PHI",12,17,13,1,1,0,0,0,0,1,0,0,7,0,0,4,0,0,0,0.07692308,16149
2021,"Austin Slater","SFG",56,117,102,22,14,1,0,7,7,14,14,0,29,1,0,0,1,0,0,0.21568627,16153
2021,"J.D. Davis","NYM",5,8,6,2,1,0,0,1,1,2,2,1,3,0,0,0,0,0,0,0.33333333,16219
2021,"Tejay Antone","CIN",3,3,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,16233
2021,"Trea Turner","WSN",46,97,88,34,22,7,1,4,4,11,7,0,13,1,1,0,4,0,0,0.38636364,16252
2021,"Alex Blandino","CIN",12,19,17,3,2,1,0,0,0,3,2,0,6,0,0,0,0,0,0,0.17647059,16271
2021,"Pablo Reyes","MIL",14,27,25,7,6,1,0,0,0,1,2,0,7,0,0,0,2,0,0,0.28,16357
2021,"Tyler Mahle","CIN",5,8,6,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,16358
2021,"Oscar Mercado","CLE",10,16,13,4,2,2,0,0,0,1,3,0,4,0,0,0,0,0,0,0.30769231,16375
2021,"Ryan Castellani","COL",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16377
